"","id_file","total_rows","total_inputs","primitive_set","d","num_examples","function","correct_outputs","incorrect_outputs","accuracy","time"
"113","extractDay","7","1","original.txt","2","5","","0","6","0","3.34307146072388"
"114","extractDay","7","1","original.txt","3","5","take 2 a","2","4","0.333333333333333","3.55466055870056"
"115","extractDay","7","1","original.txt","4","5","take 2 a","2","4","0.333333333333333","4.98505115509033"
"116","extractDay","7","1","original.txt","5","5","take 2 a","2","4","0.333333333333333","15.9740028381348"
"117","extractDay","7","1","words.txt","2","5","","0","6","0","3.4649829864502"
"118","extractDay","7","1","words.txt","3","5","reduceWord a 2","2","4","0.333333333333333","3.7799277305603"
"119","extractDay","7","1","words.txt","4","5","reduceWord a 2","2","4","0.333333333333333","8.64280080795288"
"120","extractDay","7","1","words.txt","5","5","reduceWord a 2","2","4","0.333333333333333","91.8202900886536"
"121","extractDay","7","1","dates.txt","2","6","getDayCardinalString a","6","0","1","3.22353911399841"
"122","extractDay","7","1","dates.txt","3","6","getDayCardinalString a","6","0","1","4.31099081039429"
"123","extractDay","7","1","dates.txt","4","6","getDayCardinalString a","6","0","1","7.00089406967163"
"124","extractDay","7","1","dates.txt","5","6","getDayCardinalString a","6","0","1","84.1147398948669"
"125","extractDay","7","1","emails.txt","2","6","","0","6","0","3.68358993530273"
"126","extractDay","7","1","emails.txt","3","6","","0","6","0","3.70849776268005"
"127","extractDay","7","1","emails.txt","4","6","getWordsBetweenAtAndDot (changePunctuationString a dotcom)","2","4","0.333333333333333","6.22898149490356"
"128","extractDay","7","1","emails.txt","5","6","getWordsBetweenAtAndDot (changePunctuationString a dotcom)","2","4","0.333333333333333","45.829521894455"
"129","extractDay","7","1","general.txt","2","6","","0","6","0","3.2132260799408"
"130","extractDay","7","1","general.txt","3","6","","0","6","0","3.29132199287415"
"131","extractDay","7","1","general.txt","4","6","","0","6","0","3.33619737625122"
"132","extractDay","7","1","general.txt","5","6","","0","6","0","3.43983364105225"
"133","extractDay","7","1","names.txt","2","6","","0","6","0","3.22675013542175"
"134","extractDay","7","1","names.txt","3","6","reduceWord a 2","2","4","0.333333333333333","3.68134593963623"
"135","extractDay","7","1","names.txt","4","6","reduceWord a 2","2","4","0.333333333333333","10.336770772934"
"136","extractDay","7","1","names.txt","5","6","reduceWord a 2","2","4","0.333333333333333","109.945915699005"
"137","extractDay","7","1","original.txt","2","6","","0","6","0","3.78237009048462"
"138","extractDay","7","1","original.txt","3","6","take 2 a","2","4","0.333333333333333","3.94603681564331"
"139","extractDay","7","1","original.txt","4","6","take 2 a","2","4","0.333333333333333","5.35399270057678"
"140","extractDay","7","1","original.txt","5","6","take 2 a","2","4","0.333333333333333","14.0841524600983"
"141","extractDay","7","1","words.txt","2","6","","0","6","0","3.64068245887756"
"142","extractDay","7","1","words.txt","3","6","reduceWord a 2","2","4","0.333333333333333","3.87987780570984"
"143","extractDay","7","1","words.txt","4","6","reduceWord a 2","2","4","0.333333333333333","8.57619714736938"
"144","extractDay","7","1","words.txt","5","6","reduceWord a 2","2","4","0.333333333333333","89.6549389362335"
"145","extractDay","7","1","dates.txt","2","7","getDayCardinalString a","6","0","1","3.1435923576355"
"146","extractDay","7","1","dates.txt","3","7","getDayCardinalString a","6","0","1","3.82322192192078"
"147","extractDay","7","1","dates.txt","4","7","getDayCardinalString a","6","0","1","7.20133471488953"
"148","extractDay","7","1","dates.txt","5","7","getDayCardinalString a","6","0","1","86.7267899513245"
"149","extractDay","7","1","emails.txt","2","7","","0","6","0","3.19148397445679"
"150","extractDay","7","1","emails.txt","3","7","getOneWordByPosition a 1","0","6","0","3.52026033401489"
"151","extractDay","7","1","emails.txt","4","7","getOneWordByPosition a 1","0","6","0","6.53249740600586"
"152","extractDay","7","1","emails.txt","5","7","getOneWordByPosition a 1","0","6","0","46.1385295391083"
"153","extractDay","7","1","general.txt","2","7","","0","6","0","3.20952868461609"
"154","extractDay","7","1","general.txt","3","7","","0","6","0","3.50751876831055"
"155","extractDay","7","1","general.txt","4","7","","0","6","0","3.39833378791809"
"156","extractDay","7","1","general.txt","5","7","","0","6","0","3.23040866851807"
"157","extractDay","7","1","names.txt","2","7","","0","6","0","3.4815149307251"
"158","extractDay","7","1","names.txt","3","7","","0","6","0","3.81464219093323"
"159","extractDay","7","1","names.txt","4","7","","0","6","0","9.9985716342926"
"160","extractDay","7","1","names.txt","5","7","toUpperString (getStartToFirstSymbolOccurrence (reduceNameWithSurnamesSecondPlace a) space)","0","6","0","109.279231071472"
"161","extractDay","7","1","original.txt","2","7","","0","6","0","3.36637425422668"
"162","extractDay","7","1","original.txt","3","7","","0","6","0","3.80421280860901"
"163","extractDay","7","1","original.txt","4","7","","0","6","0","5.43623828887939"
"164","extractDay","7","1","original.txt","5","7","take 2 (drop 3 a)","1","5","0.166666666666667","15.9670698642731"
"165","extractDay","7","1","words.txt","2","7","","0","6","0","3.32963395118713"
"166","extractDay","7","1","words.txt","3","7","","0","6","0","4.29604887962341"
"167","extractDay","7","1","words.txt","4","7","","0","6","0","8.6060585975647"
"168","extractDay","7","1","words.txt","5","7","getFirstSymbolOccurrenceToEnd (getStartToLastSymbolOccurrence a space) space","0","6","0","92.4699349403381"
